gestion,mes,dia,estacion,longitud,latitud,altura,Precipitacion,Temp_max,Temp_min
2021,11,28,Cristal Mayu,-65.643333,-17.007778,517,0,28,23
2021,11,29,Cristal Mayu,-65.643333,-17.007778,517,115,26,22
2021,11,30,Cristal Mayu,-65.643333,-17.007778,517,25.3,25,21
2021,12,1,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2021,12,2,Cristal Mayu,-65.643333,-17.007778,517,14,34,22
2021,12,3,Cristal Mayu,-65.643333,-17.007778,517,5,32,23
2021,12,4,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2021,12,5,Cristal Mayu,-65.643333,-17.007778,517,0,27,23
2021,12,6,Cristal Mayu,-65.643333,-17.007778,517,34,33,23
2021,12,7,Cristal Mayu,-65.643333,-17.007778,517,8,34,22
2021,12,8,Cristal Mayu,-65.643333,-17.007778,517,0,33,21
2021,12,9,Cristal Mayu,-65.643333,-17.007778,517,15.3,30,22
2021,12,10,Cristal Mayu,-65.643333,-17.007778,517,0,34,21
2021,12,11,Cristal Mayu,-65.643333,-17.007778,517,22.5,31,21
2021,12,12,Cristal Mayu,-65.643333,-17.007778,517,17.3,31,22
2021,12,13,Cristal Mayu,-65.643333,-17.007778,517,10,29,22
2021,12,14,Cristal Mayu,-65.643333,-17.007778,517,5.4,26,23
2021,12,15,Cristal Mayu,-65.643333,-17.007778,517,5,30,21
2021,12,16,Cristal Mayu,-65.643333,-17.007778,517,17,30,21
2021,12,17,Cristal Mayu,-65.643333,-17.007778,517,3,33,22
2021,12,18,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2021,12,19,Cristal Mayu,-65.643333,-17.007778,517,0,26,21
2021,12,20,Cristal Mayu,-65.643333,-17.007778,517,7,30,20
2021,12,21,Cristal Mayu,-65.643333,-17.007778,517,58,26,22
2021,12,22,Cristal Mayu,-65.643333,-17.007778,517,19,30,22
2021,12,23,Cristal Mayu,-65.643333,-17.007778,517,60,28,22
2021,12,24,Cristal Mayu,-65.643333,-17.007778,517,4,31,22
2021,12,25,Cristal Mayu,-65.643333,-17.007778,517,0,28,22
2021,12,26,Cristal Mayu,-65.643333,-17.007778,517,6.2,33,23
2021,12,27,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2021,12,28,Cristal Mayu,-65.643333,-17.007778,517,0,34,20
2021,12,29,Cristal Mayu,-65.643333,-17.007778,517,20,34,21
2021,12,30,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2021,12,31,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2022,1,1,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2022,1,2,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2022,1,3,Cristal Mayu,-65.643333,-17.007778,517,29,33,22
2022,1,4,Cristal Mayu,-65.643333,-17.007778,517,11,34,23
2022,1,5,Cristal Mayu,-65.643333,-17.007778,517,2.4,31,22
2022,1,6,Cristal Mayu,-65.643333,-17.007778,517,5,32,23
2022,1,7,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2022,1,8,Cristal Mayu,-65.643333,-17.007778,517,53,32,22
2022,1,9,Cristal Mayu,-65.643333,-17.007778,517,15,33,23
2022,1,10,Cristal Mayu,-65.643333,-17.007778,517,0,33,21
2022,1,11,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2022,1,12,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2022,1,13,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2022,1,14,Cristal Mayu,-65.643333,-17.007778,517,10.3,31,22
2022,1,15,Cristal Mayu,-65.643333,-17.007778,517,15,30,20
2022,1,16,Cristal Mayu,-65.643333,-17.007778,517,4.3,28,23
2022,1,17,Cristal Mayu,-65.643333,-17.007778,517,20,27,22
2022,1,18,Cristal Mayu,-65.643333,-17.007778,517,3,31,21
2022,1,19,Cristal Mayu,-65.643333,-17.007778,517,0,32,20
2022,1,20,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2022,1,21,Cristal Mayu,-65.643333,-17.007778,517,13,31,22
2022,1,22,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2022,1,23,Cristal Mayu,-65.643333,-17.007778,517,96,28,22
2022,1,24,Cristal Mayu,-65.643333,-17.007778,517,25,31,20
2022,1,25,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2022,1,26,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2022,1,27,Cristal Mayu,-65.643333,-17.007778,517,66,31,22
2022,1,28,Cristal Mayu,-65.643333,-17.007778,517,42,28,21
2022,1,29,Cristal Mayu,-65.643333,-17.007778,517,14,27,21
2022,1,30,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2022,1,31,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2022,2,1,Cristal Mayu,-65.643333,-17.007778,517,20,30,29
2022,2,2,Cristal Mayu,-65.643333,-17.007778,517,2,32,21
2022,2,3,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2022,2,4,Cristal Mayu,-65.643333,-17.007778,517,17,29,22
2022,2,5,Cristal Mayu,-65.643333,-17.007778,517,180,27,22
2022,2,6,Cristal Mayu,-65.643333,-17.007778,517,37,27,21
2022,2,7,Cristal Mayu,-65.643333,-17.007778,517,3,30,20
2022,2,8,Cristal Mayu,-65.643333,-17.007778,517,1,29,20
2022,2,9,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2022,2,10,Cristal Mayu,-65.643333,-17.007778,517,0,33,21
2022,2,11,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2022,2,12,Cristal Mayu,-65.643333,-17.007778,517,57,28,22
2022,2,13,Cristal Mayu,-65.643333,-17.007778,517,3,30,21
2022,2,14,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2022,2,15,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2022,2,16,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2022,2,17,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2022,2,18,Cristal Mayu,-65.643333,-17.007778,517,75,29,21
2022,2,19,Cristal Mayu,-65.643333,-17.007778,517,7.3,30,21
2022,2,20,Cristal Mayu,-65.643333,-17.007778,517,7,31,22
2022,2,21,Cristal Mayu,-65.643333,-17.007778,517,17,31,21
2022,2,22,Cristal Mayu,-65.643333,-17.007778,517,0,26,21
2022,2,23,Cristal Mayu,-65.643333,-17.007778,517,15,30,22
2022,2,24,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2022,2,25,Cristal Mayu,-65.643333,-17.007778,517,60,30,22
2022,2,26,Cristal Mayu,-65.643333,-17.007778,517,4.5,32,22
2022,2,27,Cristal Mayu,-65.643333,-17.007778,517,2,32,23
2022,2,28,Cristal Mayu,-65.643333,-17.007778,517,90,32,22
2022,3,1,Cristal Mayu,-65.643333,-17.007778,517,70,31,23
2022,3,2,Cristal Mayu,-65.643333,-17.007778,517,87,30,23
2022,3,3,Cristal Mayu,-65.643333,-17.007778,517,70,29,23
2022,3,4,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2022,3,5,Cristal Mayu,-65.643333,-17.007778,517,4,31,22
2022,3,6,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2022,3,7,Cristal Mayu,-65.643333,-17.007778,517,21,30,22
2022,3,8,Cristal Mayu,-65.643333,-17.007778,517,10,29,22
2022,3,9,Cristal Mayu,-65.643333,-17.007778,517,12,31,22
2022,3,10,Cristal Mayu,-65.643333,-17.007778,517,1.5,28,21
2022,3,11,Cristal Mayu,-65.643333,-17.007778,517,43,25,21
2022,3,12,Cristal Mayu,-65.643333,-17.007778,517,10,26,21
2022,3,13,Cristal Mayu,-65.643333,-17.007778,517,7,26,20
2022,3,14,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2022,3,15,Cristal Mayu,-65.643333,-17.007778,517,3.5,26,20
2022,3,16,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2022,3,17,Cristal Mayu,-65.643333,-17.007778,517,0,31,19
2022,3,18,Cristal Mayu,-65.643333,-17.007778,517,2.3,31,22
2022,3,19,Cristal Mayu,-65.643333,-17.007778,517,8,28,20
2022,3,20,Cristal Mayu,-65.643333,-17.007778,517,1,26,20
2022,3,21,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2022,3,22,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2022,3,23,Cristal Mayu,-65.643333,-17.007778,517,1.2,30,22
2022,3,24,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2022,3,25,Cristal Mayu,-65.643333,-17.007778,517,20,25,21
2022,3,26,Cristal Mayu,-65.643333,-17.007778,517,17,27,18
2022,3,27,Cristal Mayu,-65.643333,-17.007778,517,10,30,19
2022,3,28,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2022,3,29,Cristal Mayu,-65.643333,-17.007778,517,0,31,23
2022,3,30,Cristal Mayu,-65.643333,-17.007778,517,120,30,23
2022,3,31,Cristal Mayu,-65.643333,-17.007778,517,110,26,16
2022,4,1,Cristal Mayu,-65.643333,-17.007778,517,0,21,20
2022,4,2,Cristal Mayu,-65.643333,-17.007778,517,0,27,16
2022,4,3,Cristal Mayu,-65.643333,-17.007778,517,0,29,18
2022,4,4,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2022,4,5,Cristal Mayu,-65.643333,-17.007778,517,112,30,20
2022,4,6,Cristal Mayu,-65.643333,-17.007778,517,14,30,20
2022,4,7,Cristal Mayu,-65.643333,-17.007778,517,36,32,22
2022,4,8,Cristal Mayu,-65.643333,-17.007778,517,5.2,28,22
2022,4,9,Cristal Mayu,-65.643333,-17.007778,517,16,31,22
2022,4,10,Cristal Mayu,-65.643333,-17.007778,517,14,30,21
2022,4,11,Cristal Mayu,-65.643333,-17.007778,517,5,28,22
2022,4,12,Cristal Mayu,-65.643333,-17.007778,517,6,29,21
2022,4,13,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2022,4,14,Cristal Mayu,-65.643333,-17.007778,517,60,24,21
2022,4,15,Cristal Mayu,-65.643333,-17.007778,517,2,27,20
2022,4,16,Cristal Mayu,-65.643333,-17.007778,517,2,26,20
2022,4,17,Cristal Mayu,-65.643333,-17.007778,517,0,24,18
2022,4,18,Cristal Mayu,-65.643333,-17.007778,517,0,26,19
2022,4,19,Cristal Mayu,-65.643333,-17.007778,517,0,30,18
2022,4,20,Cristal Mayu,-65.643333,-17.007778,517,0,30,19
2022,4,21,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2022,4,22,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2022,4,23,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2022,4,24,Cristal Mayu,-65.643333,-17.007778,517,6.3,28,22
2022,4,25,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2022,4,26,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2022,4,27,Cristal Mayu,-65.643333,-17.007778,517,2,30,21
2022,4,28,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2022,4,29,Cristal Mayu,-65.643333,-17.007778,517,20,26,21
2022,4,30,Cristal Mayu,-65.643333,-17.007778,517,3.4,27,20
2022,5,1,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2022,5,2,Cristal Mayu,-65.643333,-17.007778,517,0,27,21
2022,5,3,Cristal Mayu,-65.643333,-17.007778,517,9,25,19
2022,5,4,Cristal Mayu,-65.643333,-17.007778,517,2,23,18
2022,5,5,Cristal Mayu,-65.643333,-17.007778,517,0,25,15
2022,5,6,Cristal Mayu,-65.643333,-17.007778,517,0,26,19
2022,5,7,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2022,5,8,Cristal Mayu,-65.643333,-17.007778,517,0,28,19
2022,5,9,Cristal Mayu,-65.643333,-17.007778,517,0,27,21
2022,5,10,Cristal Mayu,-65.643333,-17.007778,517,0,25,19
2022,5,11,Cristal Mayu,-65.643333,-17.007778,517,0,23,21
2022,5,12,Cristal Mayu,-65.643333,-17.007778,517,0,28,19
2022,5,13,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2022,5,14,Cristal Mayu,-65.643333,-17.007778,517,2,28,19
2022,5,15,Cristal Mayu,-65.643333,-17.007778,517,1,24,20
2022,5,16,Cristal Mayu,-65.643333,-17.007778,517,2,22,19
2022,5,17,Cristal Mayu,-65.643333,-17.007778,517,0,19,16
2022,5,18,Cristal Mayu,-65.643333,-17.007778,517,0,20,15
2022,5,19,Cristal Mayu,-65.643333,-17.007778,517,0,21,16
2022,5,20,Cristal Mayu,-65.643333,-17.007778,517,0,21,17
2022,5,21,Cristal Mayu,-65.643333,-17.007778,517,0,27,16
2022,5,22,Cristal Mayu,-65.643333,-17.007778,517,0,26,18
2022,5,23,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2022,5,24,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2022,5,25,Cristal Mayu,-65.643333,-17.007778,517,0,29,24
2022,5,26,Cristal Mayu,-65.643333,-17.007778,517,7.4,34,21
2022,5,27,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2022,5,28,Cristal Mayu,-65.643333,-17.007778,517,0,28,19
2022,5,29,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2022,5,30,Cristal Mayu,-65.643333,-17.007778,517,2,28,19
2022,5,31,Cristal Mayu,-65.643333,-17.007778,517,3,24,16
2022,6,1,Cristal Mayu,-65.643333,-17.007778,517,10,24,19
2022,6,2,Cristal Mayu,-65.643333,-17.007778,517,14,19,16
2022,6,3,Cristal Mayu,-65.643333,-17.007778,517,1,18,16
2022,6,4,Cristal Mayu,-65.643333,-17.007778,517,1,19,14
2022,6,5,Cristal Mayu,-65.643333,-17.007778,517,0,18,15
2022,6,6,Cristal Mayu,-65.643333,-17.007778,517,2,18,16
2022,6,7,Cristal Mayu,-65.643333,-17.007778,517,15,17,16
2022,6,8,Cristal Mayu,-65.643333,-17.007778,517,1,27,17
2022,6,9,Cristal Mayu,-65.643333,-17.007778,517,0,25,18
2022,6,10,Cristal Mayu,-65.643333,-17.007778,517,2,20,19
2022,6,11,Cristal Mayu,-65.643333,-17.007778,517,0,19,18
2022,6,12,Cristal Mayu,-65.643333,-17.007778,517,0,20,13
2022,6,13,Cristal Mayu,-65.643333,-17.007778,517,0,22,12
2022,6,14,Cristal Mayu,-65.643333,-17.007778,517,0,25,12
2022,6,15,Cristal Mayu,-65.643333,-17.007778,517,0,23,13
2022,6,16,Cristal Mayu,-65.643333,-17.007778,517,0,29,14
2022,6,17,Cristal Mayu,-65.643333,-17.007778,517,0,29,14
2022,6,18,Cristal Mayu,-65.643333,-17.007778,517,60,22,17
2022,6,19,Cristal Mayu,-65.643333,-17.007778,517,0,24,14
2022,6,20,Cristal Mayu,-65.643333,-17.007778,517,0,26,18
2022,6,21,Cristal Mayu,-65.643333,-17.007778,517,1,27,18
2022,6,22,Cristal Mayu,-65.643333,-17.007778,517,0,27,18
2022,6,23,Cristal Mayu,-65.643333,-17.007778,517,8,28,20
2022,6,24,Cristal Mayu,-65.643333,-17.007778,517,2,28,21
2022,6,25,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2022,6,26,Cristal Mayu,-65.643333,-17.007778,517,0,24,20
2022,6,27,Cristal Mayu,-65.643333,-17.007778,517,0,25,16
2022,6,28,Cristal Mayu,-65.643333,-17.007778,517,0,26,18
2022,6,29,Cristal Mayu,-65.643333,-17.007778,517,3,24,14
2022,6,30,Cristal Mayu,-65.643333,-17.007778,517,0,26,16
2022,9,1,Cristal Mayu,-65.643333,-17.007778,517,0,30,18
2022,9,2,Cristal Mayu,-65.643333,-17.007778,517,2,25,19
2022,9,3,Cristal Mayu,-65.643333,-17.007778,517,3,22,18
2022,9,4,Cristal Mayu,-65.643333,-17.007778,517,0,27,17
2022,9,5,Cristal Mayu,-65.643333,-17.007778,517,0,25,18
2022,9,6,Cristal Mayu,-65.643333,-17.007778,517,0,29,14
2022,9,7,Cristal Mayu,-65.643333,-17.007778,517,0,32,18
2022,9,8,Cristal Mayu,-65.643333,-17.007778,517,0,32,19
2022,9,9,Cristal Mayu,-65.643333,-17.007778,517,0,31,20
2022,9,10,Cristal Mayu,-65.643333,-17.007778,517,10,25,19
2022,9,11,Cristal Mayu,-65.643333,-17.007778,517,0,28,16
2022,9,12,Cristal Mayu,-65.643333,-17.007778,517,0,29,17
2022,9,13,Cristal Mayu,-65.643333,-17.007778,517,18,25,18
2022,9,14,Cristal Mayu,-65.643333,-17.007778,517,18,20,19
2022,9,15,Cristal Mayu,-65.643333,-17.007778,517,40,24,16
2022,9,16,Cristal Mayu,-65.643333,-17.007778,517,0,28,16
2022,9,17,Cristal Mayu,-65.643333,-17.007778,517,0,30,17
2022,9,18,Cristal Mayu,-65.643333,-17.007778,517,0,32,18
2022,9,19,Cristal Mayu,-65.643333,-17.007778,517,0,32,20
2022,9,20,Cristal Mayu,-65.643333,-17.007778,517,4.3,30,23
2022,9,21,Cristal Mayu,-65.643333,-17.007778,517,15,30,23
2022,9,22,Cristal Mayu,-65.643333,-17.007778,517,14,27,21
2022,9,23,Cristal Mayu,-65.643333,-17.007778,517,2,24,18
2022,9,24,Cristal Mayu,-65.643333,-17.007778,517,0,29,17
2022,9,25,Cristal Mayu,-65.643333,-17.007778,517,0,30,19
2022,9,26,Cristal Mayu,-65.643333,-17.007778,517,15,27,20
2022,9,27,Cristal Mayu,-65.643333,-17.007778,517,8,30,18
2022,9,28,Cristal Mayu,-65.643333,-17.007778,517,10,29,21
2022,9,29,Cristal Mayu,-65.643333,-17.007778,517,21,26,20
2022,9,30,Cristal Mayu,-65.643333,-17.007778,517,2,,17
